V 0.6.508	CF508			UNK 	a32 	NUL
V 0.6.509	CF509			UNK 	a32 	NUL
V 0.6.510	CF510			UNK 	a32 	NUL
V 0.6.511	CF511			UNK 	a32 	NUL
V 0.6.512	CF512			UNK 	a32 	NUL
V 0.6.513	CF513			UNK 	a32 	NUL
V 0.6.514	CF514			UNK 	a32 	NUL
V 0.6.515	CF515			UNK 	a32 	NUL
V 0.6.516	CF516			UNK 	a32 	NUL
V 0.6.517	CF517			UNK 	a32 	NUL
V 0.6.518	CF518			UNK 	a32 	NUL
V 0.6.519	CF519			UNK 	a32 	NUL
V 0.6.520	CF520			UNK 	a32 	NUL
B 0.7           BEAM_CONFIG 		NUL 	NUL 	NUL
B 0.7.1         BEAM1 			NUL 	NUL 	NUL
V 0.7.1.1       BEAM1_DFILE 		UNK 	a32 	NUL
V 0.7.1.2       BEAM1_GFILE 		UNK 	a32 	NUL
B 0.7.1.3       BEAM1_T1		UNK 	NUL 	NUL
V 0.7.1.3.1     BEAM1_T1_FREQ 		0.000 	a12 	NUL
V 0.7.1.3.2     BEAM1_T1_BW 		0 	a1 	NUL
V 0.7.1.3.3     BEAM1_T1_GAIN 		0 	a2 	NUL
B 0.7.1.4       BEAM1_T2		UNK 	NUL 	NUL
V 0.7.1.4.1     BEAM1_T2_FREQ 		0.000 	a12 	NUL
V 0.7.1.4.2     BEAM1_T2_BW 		0 	a1 	NUL
V 0.7.1.4.3     BEAM1_T2_GAIN 		0 	a2 	NUL
B 0.7.2         BEAM2 			NUL 	NUL 	NUL
V 0.7.2.1       BEAM2_DFILE 		UNK 	a32 	NUL
V 0.7.2.2       BEAM2_GFILE 		UNK 	a32 	NUL
B 0.7.2.3       BEAM2_T1		UNK 	NUL 	NUL
